"","name","peak_pref","peak_height","tolerance","strength","responsiveness","smoothing","pb","year","time","date","color","temp","plant.rep","site","sp","treat","pl.rep","daysintreat","loc","location","hour","minutes","circ.time","cos","sin","plants","sp.on.pl","aggregation","molt","age"
"349","X357_LF_homo",200.572,4.008,102.799,1.2,1.444,0.005653506,"357","2020","02:54:00 PM","31/08/20","W","24.7","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",14,54,3.90081087820733,-0.725374371012288,-0.688354575693754,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",54
"350","X358_LF_homo",186.564,4.236,118.864,0.396,2.111,0.005,"358","2020","09:42:00 AM","01/09/20","W","24.4","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",9,42,2.53945406165175,-0.824126188622015,0.566406236924833,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",55
"351","X359_LF_homo",182.705,3.92,189.482,0.074,2.778,0.005,"359","2020","10:00:00 AM","01/09/20","R","24.2","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",10,0,2.61799387799149,-0.866025403784439,0.5,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",55
"352","X360_LF_homo",199.807,0.394,80.053,1.846,0.111,0.05,"360","2020","10:30:00 AM","01/09/20","R","24.4","D","PVN","LF","homo","D PVN 2020",6,"PVN","allo",10,30,2.74889357189107,-0.923879532511287,0.38268343236509,"2020 homo LF PVN D","LF","2020 LF PVN D","2020-07-08",55
"353","X361_LF_homo",188.179,4.141,98.634,1.204,1.444,0.01194879,"361","2020","10:45:00 AM","01/09/20","W","24.5","D","PVN","LF","homo","D PVN 2020",6,"PVN","allo",10,45,2.81434341884086,-0.946930129495106,0.321439465303162,"2020 homo LF PVN D","LF","2020 LF PVN D","2020-07-08",55
"354","X362_LF_homo",172.692,1.844,69.241,1.437,0.611,0.005,"362","2020","11:16:00 AM","01/09/20","R","24.5","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",11,16,2.94960643587042,-0.981627183447664,0.190808995376545,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"355","X363_LF_homo",179.526,2.465,58.769,2.33,0.556,0.005,"363","2020","11:32:00 AM","01/09/20","W","24.5","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",11,32,3.01941960595019,-0.992546151641322,0.121869343405148,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"356","X364_LF_homo",178.88,2.311,56.1,1.493,0.611,0.005,"364","2020","11:57:00 AM","01/09/20","W","24.5","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",11,57,3.12850268419984,-0.999914327574007,0.0130895955713446,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"357","X365_LF_homo",219.884,4.037,197.54,0.208,2.611,0.001,"365","2020","12:12:00 PM","01/09/20","W","24.6","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",12,12,3.19395253114962,-0.998629534754574,-0.0523359562429436,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"358","X366_LF_homo",193.653,4.157,91.562,1.649,1.278,0.005,"366","2020","12:29:00 PM","01/09/20","R","24.6","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",12,29,3.26812902435938,-0.992004949679715,-0.126198969135829,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"359","X367_LF_homo",217.759,4.037,279.548,0.111,3.222,0.005,"367","2020","12:43:00 PM","01/09/20","W","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",12,43,3.32921554817918,-0.98245039772551,-0.186524036008734,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"360","X368_LF_homo",193.177,1.359,107.559,1.171,0.5,0.05,"368","2020","12:58:00 PM","01/09/20","R","24.7","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",12,58,3.39466539512897,-0.968147640378108,-0.250380004054442,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"361","X369_LF_homo",178.965,0.396,101.677,0.726,0.167,0.05,"369","2020","01:17:00 PM","01/09/20","W","24.7","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",13,17,3.4775685345987,-0.944089020392784,-0.329690645262787,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",55
"362","X370_LF_homo",204.907,2.694,58.225,2.878,0.556,0.005,"370","2020","10:34:00 AM","02/09/20","W","24.5","A","BOG","LF","homo","A BOG 2020",6,"BOG","allo",10,34,2.76634686441101,-0.930417567982024,0.366501226724298,"2020 homo LF BOG A","LF","2020 LF BOG A","2020-07-07",57
"363","X371_LF_homo",193.585,4.022,72.097,2.26,1,0.005,"371","2020","10:48:00 AM","02/09/20","R","24.5","A","BOG","LF","homo","A BOG 2020",6,"BOG","allo",10,48,2.82743338823081,-0.951056516295154,0.309016994374948,"2020 homo LF BOG A","LF","2020 LF BOG A","2020-07-07",57
"364","X373_LF_homo",172.335,2.672,54.74,3.421,0.5,0.005,"373","2020","11:28:00 AM","02/09/20","W","24.5","D","BOG","LF","homo","D BOG 2020",6,"BOG","allo",11,28,3.00196631343025,-0.99026806874157,0.139173100960066,"2020 homo LF BOG D","LF","2020 LF BOG D","2020-07-04",60
"365","X374_LF_homo",178.965,0.396,101.677,0.726,0.167,0.05,"374","2020","11:45:00 AM","02/09/20","R","24.6","D","BOG","LF","homo","D BOG 2020",6,"BOG","allo",11,45,3.07614280664001,-0.997858923238603,0.0654031292301431,"2020 homo LF BOG D","LF","2020 LF BOG D","2020-07-04",60
"366","X375_LF_homo",148.416,1.577,72.658,2.297,0.389,0.005,"375","2020","12:11:00 PM","02/09/20","W","23.9","D","BOG","LF","homo","D BOG 2020",6,"BOG","allo",12,11,3.18958920801964,-0.998848386484951,-0.0479781285213439,"2020 homo LF BOG D","LF","2020 LF BOG D","2020-07-04",60
"367","X376_HF_hete",301.96,3.411,60.656,2.798,0.722,0.005,"376","2020","12:58:00 PM","02/09/20","W","25","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",12,58,3.39466539512897,-0.968147640378108,-0.250380004054442,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"368","X377_HF_hete",295.568,0.87,91.035,1.538,0.278,0.05,"377","2020","01:29:00 PM","02/09/20","W","24.9","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",13,29,3.52992841215853,-0.925540504017566,-0.378648617352433,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"369","X378_HF_hete",344.035,0.905,109.072,1.177,0.333,0.05,"378","2020","01:46:00 PM","02/09/20","W","24.9","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",13,46,3.60410490536829,-0.894934361602025,-0.446197813109809,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"370","X379_LF_hete",198.94,3.066,86.462,0.286,1.556,0.005,"379","2020","02:37:00 PM","02/09/20","W","25","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",14,37,3.82663438499757,-0.774392644082185,-0.632705328562516,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"371","X381_LF_homo",235.235,2.606,65.892,1.843,0.667,0.005,"381","2020","10:13:00 AM","04/09/20","R","24","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",10,13,2.67471707868131,-0.892978943411137,0.450098441037435,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",58
"372","X382_LF_homo",182.79,1.544,63.308,1.601,0.444,0.005,"382","2020","10:35:00 AM","04/09/20","R","24.5","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",10,35,2.770710187541,-0.932007869282799,0.362438038283701,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",58
"373","X383_LF_homo",159.5,2.196,58.65,2.161,0.5,0.005,"383","2020","11:01:00 AM","04/09/20","R","24.5","D","BOG","LF","homo","D BOG 2020",6,"BOG","allo",11,1,2.88415658892063,-0.967045938913943,0.254601948205527,"2020 homo LF BOG D","LF","2020 LF BOG D","2020-07-04",62
"374","X384_HF_hete",285.181,2.821,57.579,1.961,0.667,0.005,"384","2020","11:57:00 AM","04/09/20","W","24.7","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",11,57,3.12850268419984,-0.999914327574007,0.0130895955713446,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"375","X385_LF_hete",174.834,0.887,70.958,2.18,0.222,0.02842651,"385","2020","12:13:00 PM","04/09/20","R","24.6","E","PVN-FST","LF","hete","E PVN-FST 2020",6,"PVN","allo",12,13,3.19831585427961,-0.998391670557349,-0.0566927875633779,"2020 hete LF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"376","X386_HF_hete",320.405,3.295,58.14,2.407,0.722,0.005,"386","2020","12:31:00 PM","04/09/20","W","24.8","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",12,31,3.27685567061935,-0.990865897386882,-0.134850930273723,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"377","X387_LF_hete",193.806,1.994,57.443,3.242,0.389,0.005,"387","2020","12:45:00 PM","04/09/20","W","24.6","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",12,45,3.33794219443915,-0.980785280403231,-0.195090322016128,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"378","X388_LF_hete",171.91,1.737,55.964,3.298,0.333,0.005,"388","2020","01:03:00 PM","04/09/20","W","24.7","B","BOG-FST","LF","hete","B BOG-FST 2020",6,"BOG","allo",13,3,3.4164820107789,-0.962455236453647,-0.271440449865074,"2020 hete LF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"379","X389_HF_hete",280.166,3.519,62.832,2.611,0.778,0.005,"389","2020","10:41:00 AM","09/09/20","R","23.3","A","PVN-FST","HF","hete","A PVN-FST 2020",6,"FST","symp",10,41,2.79689012632091,-0.941176015256371,0.337916718003327,"2020 hete HF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"380","X390_LF_hete",211.877,3.551,68.748,1.746,0.944,0.005,"390","2020","10:59:00 AM","09/09/20","W","23.3","A","PVN-FST","LF","hete","A PVN-FST 2020",6,"PVN","allo",10,59,2.87542994266066,-0.964787323828813,0.263031214457975,"2020 hete LF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"381","X391_HF_hete",256.247,1.775,62.509,1.873,0.444,0.005,"391","2020","11:50:00 AM","09/09/20","W","23.1","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",11,50,3.09795942228994,-0.999048221581858,0.0436193873653356,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"382","X392_LF_homo",189.828,3.608,171.241,0.278,2.111,0.005,"392","2020","10:00:00 AM","11/09/20","R","25.1","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",10,0,2.61799387799149,-0.866025403784439,0.5,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",65
